-5674935491804863602	Minimax	white	150	2.2119690612E10	false	DRAW
-33994165734292712	Minimax	white	150	4.4589394028E10	false	DRAW
6456099579319192811	Minimax	white	150	3.7333886072E10	false	DRAW
6169865020135172276	Minimax	white	150	4.431776875E10	false	DRAW
-3787274121395575502	Minimax	white	150	5.1228126154E10	false	DRAW
-4261350377793273258	Minimax	white	150	3.9855964302E10	false	DRAW
2727091065947179139	Minimax	white	150	5.808587836E10	false	DRAW
-8029818770182940044	Minimax	white	150	5.2316940531E10	false	DRAW
-3394179359470710477	Minimax	white	150	2.5273015474E10	false	DRAW
584926266804201809	Minimax	white	150	2.6111185165E10	false	DRAW
7687440108786621371	Minimax	white	150	4.162471294E10	false	DRAW
3717866465896346863	Minimax	white	150	3.8886570229E10	false	DRAW
-1824189589606121199	Minimax	white	150	3.9461737569E10	false	DRAW
